Eligibility Year,Eligibility Month,Economic Region,Aid Category,Dual Eligible,Managed Care vs. Fee For Service,Plan Name,Plan Type,Gender,Age Group,Race,Number of Recipients
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,74
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,BLACK,67
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,HISPANIC,274
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,OTHER,40
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,29
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,ASIAN,16142
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,BLACK,29419
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,HISPANIC,56246
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,NATIVE AMERICAN,174
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,OTHER,41764
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,WHITE,10047
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,ASIAN,15827
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,23216
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,35692
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,NATIVE AMERICAN,122
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,28010
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,7229
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,9431
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,8370
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,17797
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,NATIVE AMERICAN,59
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,11202
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,2522
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,217
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,BLACK,30
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,HISPANIC,174
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,OTHER,59
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,WHITE,21
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,ASIAN,17281
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,BLACK,27894
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,HISPANIC,54639
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,NATIVE AMERICAN,185
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,OTHER,42398
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,WHITE,10449
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,ASIAN,9638
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,8678
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,12408
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,NATIVE AMERICAN,45
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,14378
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,WHITE,5331
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,ASIAN,7809
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,5742
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,9561
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,NATIVE AMERICAN,43
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,OTHER,7460
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,2347
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,227
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,BLACK,33
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,HISPANIC,129
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,NATIVE AMERICAN,2
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,OTHER,77
2013,11,New York City,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,28
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,HISPANIC,2
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,OTHER,1
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,ASIAN,1
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,24
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,36
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,6
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,8
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,4
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,42
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,62
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,9
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,7
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,18
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,BLACK,9
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,HISPANIC,28
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,OTHER,3
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,WHITE,8
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,OTHER,1
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,ASIAN,4
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,7
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,31
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,7
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,WHITE,6
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,ASIAN,4
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,33
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,37
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,OTHER,15
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,11
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,36
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,BLACK,7
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,HISPANIC,16
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,OTHER,6
2013,11,New York City,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,7
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,ASIAN,6
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,BLACK,126
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,HISPANIC,140
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,NATIVE AMERICAN,1
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,OTHER,68
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,WHITE,83
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,ASIAN,8
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,182
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,100
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,NATIVE AMERICAN,4
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,53
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,180
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,28
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,344
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,225
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,NATIVE AMERICAN,9
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,58
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,463
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,118
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,BLACK,133
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,HISPANIC,254
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,NATIVE AMERICAN,8
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,OTHER,38
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,WHITE,57
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,ASIAN,14
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,BLACK,249
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,HISPANIC,239
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,NATIVE AMERICAN,6
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,OTHER,135
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,WHITE,187
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,ASIAN,5
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,149
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,95
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,NATIVE AMERICAN,3
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,55
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,WHITE,175
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,ASIAN,12
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,253
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,122
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,NATIVE AMERICAN,4
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,OTHER,46
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,390
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,97
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,BLACK,46
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,HISPANIC,83
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,NATIVE AMERICAN,4
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,OTHER,19
2013,12,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,23
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,WHITE,1
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,4
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,2
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,3
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,2
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,1
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,4
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,7
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,BLACK,12
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,HISPANIC,20
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,OTHER,2
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,WHITE,3
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,WHITE,1
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,3
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,3
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,1
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,WHITE,1
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,1
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,1
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,7
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,6
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,BLACK,3
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,HISPANIC,5
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,NATIVE AMERICAN,1
2013,12,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,4
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,ASIAN,645
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,BLACK,2502
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,HISPANIC,7950
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,NATIVE AMERICAN,36
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,OTHER,5438
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,WHITE,2322
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,ASIAN,452
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,1613
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,2993
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,NATIVE AMERICAN,22
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,2212
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,1708
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,333
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,652
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,1006
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,NATIVE AMERICAN,15
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,746
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,759
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,34
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,BLACK,47
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,HISPANIC,60
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,NATIVE AMERICAN,2
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,OTHER,12
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,WHITE,8
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,ASIAN,752
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,BLACK,2524
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,HISPANIC,8003
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,NATIVE AMERICAN,28
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,OTHER,5353
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,WHITE,2309
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,ASIAN,276
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,789
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,934
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,NATIVE AMERICAN,10
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,1089
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,WHITE,1010
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,ASIAN,240
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,501
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,503
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,NATIVE AMERICAN,13
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,OTHER,506
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,755
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,21
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,BLACK,10
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,HISPANIC,23
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,OTHER,1
2013,12,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,7
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,OTHER,1
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,3
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,NATIVE AMERICAN,1
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,1
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,7
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,1
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,1
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,2
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,4
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,6
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,BLACK,2
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,HISPANIC,6
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,NATIVE AMERICAN,1
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,WHITE,3
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,BLACK,1
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,3
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,3
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,1
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,1
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,3
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,OTHER,1
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,7
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,2
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,BLACK,2
2013,12,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,1
2013,12,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,ASIAN,2
2013,12,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,BLACK,3
2013,12,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,HISPANIC,4
2013,12,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,OTHER,2
2013,12,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,ASIAN,20
2013,12,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,31
2013,12,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,27
2013,12,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,28
2013,12,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,7
2013,12,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,7
2013,12,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,3
2013,12,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,20
2013,12,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,8
2013,12,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,2
2013,12,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,ASIAN,1
